iShares MSCI Emerging Markets ETF
Fund Holdings as of,"May 14, 2026"
Inception Date,"Apr 07, 2003"
Shares Outstanding,"442,800,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"COALINDIA","COAL INDIA LTD","Energy","Equity","21,007,175.34","0.07","21,007,175.34","4,430,742.00","4.74","India","National Stock Exchange Of India","USD","95.77","INR","-"
"2379","REALTEK SEMICONDUCTOR CORP","Information Technology","Equity","20,957,183.50","0.07","20,957,183.50","1,150,637.00","18.21","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"2020","SABIC AGRI-NUTRIENTS","Materials","Equity","20,838,682.49","0.07","20,838,682.49","545,703.00","38.19","Saudi Arabia","Saudi Stock Exchange","USD","3.75","SAR","-"
"SBILIFE","SBI LIFE INSURANCE COMPANY LTD","Financials","Equity","20,831,312.60","0.07","20,831,312.60","1,068,697.00","19.49","India","National Stock Exchange Of India","USD","95.77","INR","-"
"998","CHINA CITIC BANK CORP LTD H","Financials","Equity","20,780,375.87","0.07","20,780,375.87","19,680,800.00","1.06","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"DIVISLAB","DIVIS LABORATORIES LTD","Health Care","Equity","20,636,085.50","0.07","20,636,085.50","285,522.00","72.27","India","National Stock Exchange Of India","USD","95.77","INR","-"
"TVSMOTOR","TVS MOTOR COMPANY LTD","Consumer Discretionary","Equity","20,455,874.37","0.07","20,455,874.37","566,049.00","36.14","India","National Stock Exchange Of India","USD","95.77","INR","-"
"PMETAL","PRESS METAL ALUMINIUM HOLDINGS","Materials","Equity","20,440,362.46","0.07","20,440,362.46","8,879,700.00","2.30","Malaysia","Bursa Malaysia","USD","3.93","MYR","-"
"MAXHEALTH","MAX HEALTHCARE INSTITUTE LTD","Health Care","Equity","20,296,891.17","0.07","20,296,891.17","1,851,991.00","10.96","India","National Stock Exchange Of India","USD","95.77","INR","-"
"SHP","SHOPRITE HOLDINGS LTD","Consumer Staples","Equity","20,266,387.04","0.07","20,266,387.04","1,141,776.00","17.75","South Africa","Johannesburg Stock Exchange","USD","16.46","ZAR","-"
"BID","BID CORPORATION LTD","Consumer Staples","Equity","20,122,683.51","0.07","20,122,683.51","797,607.00","25.23","South Africa","Johannesburg Stock Exchange","USD","16.46","ZAR","-"
"INDIGO","INTERGLOBE AVIATION LTD","Industrials","Equity","20,119,629.46","0.07","20,119,629.46","450,130.00","44.70","India","National Stock Exchange Of India","USD","95.77","INR","-"
"CIPLA","CIPLA LTD","Health Care","Equity","20,115,742.78","0.07","20,115,742.78","1,340,857.00","15.00","India","National Stock Exchange Of India","USD","95.77","INR","-"
"3481","INNOLUX CORP","Information Technology","Equity","20,113,141.00","0.07","20,113,141.00","17,905,809.00","1.12","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"GRASIM","GRASIM INDUSTRIES LTD","Materials","Equity","20,016,040.24","0.07","20,016,040.24","652,282.00","30.69","India","National Stock Exchange Of India","USD","95.77","INR","-"
"047810","KOREA AEROSPACE INDUSTRIES LTD","Industrials","Equity","20,014,792.31","0.07","20,014,792.31","173,293.00","115.50","Korea (South)","Korea Exchange (Stock Market)","USD","1,490.95","KRW","-"
"000150","DOOSAN CORP","Industrials","Equity","19,961,519.84","0.07","19,961,519.84","17,476.00","1,142.22","Korea (South)","Korea Exchange (Stock Market)","USD","1,490.95","KRW","-"
"CHILE","BANCO DE CHILE","Financials","Equity","19,932,092.24","0.07","19,932,092.24","108,601,801.00","0.18","Chile","Santiago Stock Exchange","USD","890.79","CLP","-"
"000720","HYUNDAI ENGINEERING & CONSTRUCTION","Industrials","Equity","19,852,027.50","0.07","19,852,027.50","174,828.00","113.55","Korea (South)","Korea Exchange (Stock Market)","USD","1,490.95","KRW","-"
"GULF.R","GULF DEVELOPMENT NON-VOTING DR PCL","Utilities","Equity","19,799,196.17","0.07","19,799,196.17","10,626,664.00","1.86","Thailand","Stock Exchange Of Thailand","USD","32.34","THB","-"
"TLKM","TELEKOMUNIKASI INDONESIA","Communication","Equity","19,794,680.10","0.07","19,794,680.10","116,795,300.00","0.17","Indonesia","Indonesia Stock Exchange","USD","17,465.00","IDR","-"
"JSWSTEEL","JSW STEEL LTD","Materials","Equity","19,766,372.28","0.07","19,766,372.28","1,459,597.00","13.54","India","National Stock Exchange Of India","USD","95.77","INR","-"
"3328","BANK OF COMMUNICATIONS LTD H","Financials","Equity","19,676,657.98","0.07","19,676,657.98","20,939,600.00","0.94","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"ALDAR","ALDAR PROPERTIES","Real Estate","Equity","19,503,458.77","0.07","19,503,458.77","9,195,668.00","2.12","United Arab Emirates","Abu Dhabi Securities Exchange","USD","3.67","AED","-"
"BIMAS.E","BIM BIRLESIK MAGAZALAR A","Consumer Staples","Equity","19,466,791.16","0.07","19,466,791.16","2,136,304.00","9.11","Turkey","Istanbul Stock Exchange","USD","45.43","TRY","-"
"267250","HD HYUNDAI LTD","Energy","Equity","19,391,056.71","0.07","19,391,056.71","103,624.00","187.13","Korea (South)","Korea Exchange (Stock Market)","USD","1,490.95","KRW","-"
"1093","CSPC PHARMACEUTICAL GROUP LTD","Health Care","Equity","19,379,129.37","0.07","19,379,129.37","19,068,479.00","1.02","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"RENT3","LOCALIZA RENT A CAR SA","Industrials","Equity","19,261,057.07","0.06","19,261,057.07","2,183,044.00","8.82","Brazil","XBSP","USD","4.98","BRL","-"
"CEZ","CEZ","Utilities","Equity","19,130,050.30","0.06","19,130,050.30","321,889.00","59.43","Czech Republic","Prague Stock Exchange","USD","20.81","CZK","-"
"TMCV","TATA MOTORS LTD","Industrials","Equity","19,125,908.49","0.06","19,125,908.49","4,827,030.00","3.96","India","National Stock Exchange Of India","USD","95.77","INR","-"
"601138","FOXCONN INDUSTRIAL INTERNET LTD A","Information Technology","Equity","19,098,390.82","0.06","19,098,390.82","1,888,597.00","10.11","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"688","CHINA OVERSEAS LAND INVESTMENT LTD","Real Estate","Equity","18,825,695.55","0.06","18,825,695.55","8,974,460.00","2.10","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"LTM","LATAM AIRLINES GROUP SA","Industrials","Equity","18,688,804.58","0.06","18,688,804.58","753,294,128.00","0.02","Chile","Santiago Stock Exchange","USD","890.79","CLP","-"
"3529","EMEMORY TECHNOLOGY INC","Information Technology","Equity","18,657,782.01","0.06","18,657,782.01","150,000.00","124.39","Taiwan","Gretai Securities Market","USD","31.52","TWD","-"
"5880","TAIWAN COOPERATIVE FINANCIAL HOLDI","Financials","Equity","18,610,533.73","0.06","18,610,533.73","25,780,702.00","0.72","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"CPALL.R","CP ALL NON-VOTING DR PCL","Consumer Staples","Equity","18,588,248.16","0.06","18,588,248.16","12,857,700.00","1.45","Thailand","Stock Exchange Of Thailand","USD","32.34","THB","-"
"ADIB","ABU DHABI ISLAMIC BANK","Financials","Equity","18,569,966.04","0.06","18,569,966.04","3,455,199.00","5.37","United Arab Emirates","Abu Dhabi Securities Exchange","USD","3.67","AED","-"
"CUMMINSIND","CUMMINS INDIA LTD","Industrials","Equity","18,550,248.49","0.06","18,550,248.49","331,002.00","56.04","India","National Stock Exchange Of India","USD","95.77","INR","-"
"TRENT","TRENT LTD","Consumer Discretionary","Equity","18,532,190.18","0.06","18,532,190.18","429,474.00","43.15","India","National Stock Exchange Of India","USD","95.77","INR","-"
"NPH","NORTHAM PLATINUM HLDGS LTD","Materials","Equity","18,496,427.77","0.06","18,496,427.77","840,997.00","21.99","South Africa","Johannesburg Stock Exchange","USD","16.46","ZAR","-"
"079550","LIG DEFENSE&AEROSPACE LTD","Industrials","Equity","18,214,841.54","0.06","18,214,841.54","30,931.00","588.89","Korea (South)","Korea Exchange (Stock Market)","USD","1,490.95","KRW","-"
"TATACONSUM","TATA CONSUMER PRODUCTS LTD","Consumer Staples","Equity","18,128,645.36","0.06","18,128,645.36","1,413,427.00","12.83","India","National Stock Exchange Of India","USD","95.77","INR","-"
"TECHM","TECH MAHINDRA LTD","Information Technology","Equity","18,020,094.37","0.06","18,020,094.37","1,284,589.00","14.03","India","National Stock Exchange Of India","USD","95.77","INR","-"
"SOL","SASOL LTD","Materials","Equity","17,953,712.86","0.06","17,953,712.86","1,367,091.00","13.13","South Africa","Johannesburg Stock Exchange","USD","16.46","ZAR","-"
"6446","PHARMAESSENTIA CORP","Health Care","Equity","17,932,278.60","0.06","17,932,278.60","722,680.00","24.81","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"ALPHA","ALPHA BANK SA","Financials","Equity","17,753,380.89","0.06","17,753,380.89","4,092,572.00","4.34","Greece","Athens Exchange S.A. Cash Market","USD","0.86","EUR","-"
"DMART","AVENUE SUPERMARTS LTD","Consumer Staples","Equity","17,667,021.10","0.06","17,667,021.10","389,714.00","45.33","India","National Stock Exchange Of India","USD","95.77","INR","-"
"DRREDDY","DR REDDYS LABORATORIES LTD","Health Care","Equity","17,540,470.33","0.06","17,540,470.33","1,288,574.00","13.61","India","National Stock Exchange Of India","USD","95.77","INR","-"
"BAJAJ-AUTO","BAJAJ AUTO LTD","Consumer Discretionary","Equity","17,519,779.05","0.06","17,519,779.05","160,540.00","109.13","India","National Stock Exchange Of India","USD","95.77","INR","-"
"1177","SINO BIOPHARMACEUTICAL LTD","Health Care","Equity","17,460,542.43","0.06","17,460,542.43","24,464,750.00","0.71","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"071050","KOREA INVESTMENT HOLDINGS LTD","Financials","Equity","17,328,629.40","0.06","17,328,629.40","100,140.00","173.04","Korea (South)","Korea Exchange (Stock Market)","USD","1,490.95","KRW","-"
"2082","ACWA POWER CO","Utilities","Equity","17,196,276.40","0.06","17,196,276.40","364,169.00","47.22","Saudi Arabia","Saudi Stock Exchange","USD","3.75","SAR","-"
"PFCIBEST","GRUPO CIBEST PREF SA","Financials","Equity","17,189,476.29","0.06","17,189,476.29","1,071,297.00","16.05","Colombia","Bolsa De Valores De Colombia","USD","3,781.75","COP","-"
"2603","EVERGREEN MARINE CORP (TAIWAN) LTD","Industrials","Equity","17,122,164.87","0.06","17,122,164.87","2,551,324.00","6.71","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"NED","NEDBANK GROUP LTD","Financials","Equity","17,049,301.66","0.06","17,049,301.66","1,084,931.00","15.71","South Africa","Johannesburg Stock Exchange","USD","16.46","ZAR","-"
"VBBR3","VIBRA ENERGIA SA","Consumer Discretionary","Equity","17,024,377.74","0.06","17,024,377.74","2,539,202.00","6.70","Brazil","XBSP","USD","4.98","BRL","-"
"VBL","VARUN BEVERAGES LTD","Consumer Staples","Equity","17,021,568.37","0.06","17,021,568.37","3,226,946.00","5.27","India","National Stock Exchange Of India","USD","95.77","INR","-"
"BBAS3","BANCO DO BRASIL SA","Financials","Equity","16,905,425.98","0.06","16,905,425.98","4,055,470.00","4.17","Brazil","XBSP","USD","4.98","BRL","-"
"017670","SK TELECOM LTD","Communication","Equity","16,879,734.67","0.06","16,879,734.67","245,052.00","68.88","Korea (South)","Korea Exchange (Stock Market)","USD","1,490.95","KRW","-"
"XP","XP CLASS A INC","Financials","Equity","16,840,507.20","0.06","16,840,507.20","956,847.00","17.60","Brazil","NASDAQ","USD","1.00","USD","-"
"2395","ADVANTECH LTD","Information Technology","Equity","16,794,194.67","0.06","16,794,194.67","1,138,213.00","14.75","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"9901","NEW ORIENTAL EDUCATION & TECHNOLOG","Consumer Discretionary","Equity","16,743,805.73","0.06","16,743,805.73","3,223,800.00","5.19","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"PFC","POWER FINANCE CORPORATION LTD","Financials","Equity","16,679,027.17","0.06","16,679,027.17","3,538,128.00","4.71","India","National Stock Exchange Of India","USD","95.77","INR","-"
"688256","CAMBRICON TECHNOLOGIES CORPORATION","Information Technology","Equity","16,656,038.27","0.06","16,656,038.27","89,633.00","185.82","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"AOT.R","AIRPORTS OF THAILAND NON-VOTING DR","Industrials","Equity","16,646,110.55","0.06","16,646,110.55","10,108,800.00","1.65","Thailand","Stock Exchange Of Thailand","USD","32.34","THB","-"
"2319","CHINA MENGNIU DAIRY LTD","Consumer Staples","Equity","16,570,060.26","0.06","16,570,060.26","7,349,000.00","2.25","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"TMPV","TATA MOTORS PASSENGER VEHICLES LTD","Consumer Discretionary","Equity","16,566,521.15","0.06","16,566,521.15","4,683,435.00","3.54","India","National Stock Exchange Of India","USD","95.77","INR","-"
"003550","LG CORP","Industrials","Equity","16,553,426.34","0.06","16,553,426.34","210,943.00","78.47","Korea (South)","Korea Exchange (Stock Market)","USD","1,490.95","KRW","-"
"BAJAJFINSV","BAJAJ FINSERV LTD","Financials","Equity","16,506,435.15","0.06","16,506,435.15","908,378.00","18.17","India","National Stock Exchange Of India","USD","95.77","INR","-"
"3692","HANSOH PHARMACEUTICAL GROUP LTD","Health Care","Equity","16,490,807.42","0.06","16,490,807.42","3,618,000.00","4.56","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"6618","JD HEALTH INTERNATIONAL INC","Consumer Staples","Equity","16,481,508.35","0.06","16,481,508.35","2,669,350.00","6.17","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"267","CITIC LTD","Industrials","Equity","16,448,852.20","0.06","16,448,852.20","9,593,000.00","1.71","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"278470","APR LTD","Consumer Staples","Equity","16,381,434.66","0.06","16,381,434.66","57,468.00","285.05","Korea (South)","Korea Exchange (Stock Market)","USD","1,490.95","KRW","-"
"015760","KOREA ELECTRIC POWER CORP","Utilities","Equity","16,377,328.85","0.05","16,377,328.85","615,833.00","26.59","Korea (South)","Korea Exchange (Stock Market)","USD","1,490.95","KRW","-"
"600036","CHINA MERCHANTS BANK LTD A","Financials","Equity","16,361,401.41","0.05","16,361,401.41","2,935,489.00","5.57","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"TATAPOWER","TATA POWER LTD","Utilities","Equity","16,319,757.91","0.05","16,319,757.91","3,832,002.00","4.26","India","National Stock Exchange Of India","USD","95.77","INR","-"
"CHOLAFIN","CHOLAMANDALAM INVESTMENT AND FINAN","Financials","Equity","16,312,452.88","0.05","16,312,452.88","996,862.00","16.36","India","National Stock Exchange Of India","USD","95.77","INR","-"
"JIOFIN","JIO FINANCIAL SERVICES LTD","Financials","Equity","16,289,179.51","0.05","16,289,179.51","6,662,767.00","2.44","India","National Stock Exchange Of India","USD","95.77","INR","-"
"EBP","ERSTE BANK POLSKA SA","Financials","Equity","16,271,787.09","0.05","16,271,787.09","96,886.00","167.95","Poland","Warsaw Stock Exchange/Equities/Main Market","USD","3.63","PLN","-"
"ADANIPOWER","ADANI POWER LTD","Utilities","Equity","16,230,749.19","0.05","16,230,749.19","6,923,952.00","2.34","India","National Stock Exchange Of India","USD","95.77","INR","-"
"247540","ECOPRO BM LTD","Industrials","Equity","16,215,775.85","0.05","16,215,775.85","115,679.00","140.18","Korea (South)","Korea Exchange (Kosdaq)","USD","1,490.95","KRW","-"
"2002","CHINA STEEL CORP","Materials","Equity","16,160,391.18","0.05","16,160,391.18","27,830,313.00","0.58","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"COMI","COMMERCIAL INTERNATIONAL BANK EGYP","Financials","Equity","15,945,544.93","0.05","15,945,544.93","6,268,682.00","2.54","Egypt","Egyptian Exchange","USD","52.88","EGP","-"
"688041","HYGON INFORMATION TECHNOLOGY LTD A","Information Technology","Equity","15,915,658.13","0.05","15,915,658.13","332,002.00","47.94","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"005387","HYUNDAI MOTOR S2 PREF","Consumer Discretionary","Equity","15,895,879.81","0.05","15,895,879.81","82,867.00","191.82","Korea (South)","Korea Exchange (Stock Market)","USD","1,490.95","KRW","-"
"ALE","ALLEGRO SA","Consumer Discretionary","Equity","15,825,997.15","0.05","15,825,997.15","1,872,958.00","8.45","Poland","Warsaw Stock Exchange/Equities/Main Market","USD","3.63","PLN","-"
"ASII","ASTRA INTERNATIONAL","Industrials","Equity","15,814,491.84","0.05","15,814,491.84","48,034,800.00","0.33","Indonesia","Indonesia Stock Exchange","USD","17,465.00","IDR","-"
"086280","HYUNDAI GLOVIS LTD","Industrials","Equity","15,748,601.23","0.05","15,748,601.23","89,279.00","176.40","Korea (South)","Korea Exchange (Stock Market)","USD","1,490.95","KRW","-"
"6488","GLOBALWAFERS LTD","Information Technology","Equity","15,727,494.84","0.05","15,727,494.84","629,000.00","25.00","Taiwan","Gretai Securities Market","USD","31.52","TWD","-"
"3533","LOTES LTD","Information Technology","Equity","15,703,633.19","0.05","15,703,633.19","202,000.00","77.74","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"1590","AIRTAC INTERNATIONAL GROUP","Industrials","Equity","15,643,680.47","0.05","15,643,680.47","336,526.00","46.49","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"20","SENSETIME GROUP CLASS B INC","Information Technology","Equity","15,636,094.94","0.05","15,636,094.94","63,455,000.00","0.25","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"7020","ETIHAD ETISALAT","Communication","Equity","15,364,076.11","0.05","15,364,076.11","900,863.00","17.05","Saudi Arabia","Saudi Stock Exchange","USD","3.75","SAR","-"
"1050","BANQUE SAUDI FRANSI","Financials","Equity","15,168,295.14","0.05","15,168,295.14","2,931,027.00","5.18","Saudi Arabia","Saudi Stock Exchange","USD","3.75","SAR","-"
"2688","ENN ENERGY HOLDINGS LTD","Utilities","Equity","15,151,926.61","0.05","15,151,926.61","1,973,000.00","7.68","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"6690","HAIER SMART HOME CLASS H LTD H","Consumer Discretionary","Equity","15,146,507.84","0.05","15,146,507.84","5,654,600.00","2.68","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"HEROMOTOCO","HERO MOTOCORP LTD","Consumer Discretionary","Equity","15,105,739.99","0.05","15,105,739.99","284,936.00","53.01","India","National Stock Exchange Of India","USD","95.77","INR","-"
"3045","TAIWAN MOBILE LTD","Communication","Equity","15,091,036.01","0.05","15,091,036.01","4,135,600.00","3.65","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"PTTEP.R","PTT EXPLORATION AND PRODUCTION NON","Energy","Equity","15,078,001.98","0.05","15,078,001.98","3,229,039.00","4.67","Thailand","Stock Exchange Of Thailand","USD","32.34","THB","-"
"9698","GDS HOLDINGS LTD CLASS A","Information Technology","Equity","15,069,815.64","0.05","15,069,815.64","2,657,200.00","5.67","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"LPP","LPP SA","Consumer Discretionary","Equity","15,058,335.40","0.05","15,058,335.40","2,643.00","5,697.44","Poland","Warsaw Stock Exchange/Equities/Main Market","USD","3.63","PLN","-"
"2359","WUXI APPTEC LTD H","Health Care","Equity","15,017,045.48","0.05","15,017,045.48","904,070.00","16.61","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"AC*","ARCA CONTINENTAL","Consumer Staples","Equity","15,003,437.85","0.05","15,003,437.85","1,199,808.00","12.50","Mexico","Bolsa Mexicana De Valores","USD","17.21","MXN","-"
"788","CHINA TOWER CORP LTD H","Communication","Equity","14,996,125.33","0.05","14,996,125.33","10,524,700.00","1.42","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"BDMS.R","BANGKOK DUSIT MEDICAL SERVICES NON","Health Care","Equity","14,983,183.61","0.05","14,983,183.61","26,190,200.00","0.57","Thailand","Stock Exchange Of Thailand","USD","32.34","THB","-"
"CGPOWER","CG POWER AND INDUSTRIAL SOLUTIONS","Industrials","Equity","14,827,577.85","0.05","14,827,577.85","1,674,013.00","8.86","India","National Stock Exchange Of India","USD","95.77","INR","-"
"5347","VANGUARD INTERNATIONAL SEMICONDUCT","Information Technology","Equity","14,749,404.25","0.05","14,749,404.25","2,656,157.00","5.55","Taiwan","Gretai Securities Market","USD","31.52","TWD","-"
"ETERNAL","ETERNAL LTD","Consumer Discretionary","Equity","14,724,396.29","0.05","14,724,396.29","5,736,312.00","2.57","India","National Stock Exchange Of India","USD","95.77","INR","-"
"601899","ZIJIN MINING GROUP LTD A","Materials","Equity","14,696,284.29","0.05","14,696,284.29","2,974,200.00","4.94","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"HDFCLIFE","HDFC LIFE INSURANCE COMPANY LTD","Financials","Equity","14,693,908.21","0.05","14,693,908.21","2,297,250.00","6.40","India","National Stock Exchange Of India","USD","95.77","INR","-"
"1339","THE PEOPLES INSURANCE CO (GROUP)","Financials","Equity","14,593,355.80","0.05","14,593,355.80","20,782,000.00","0.70","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"8069","E INK HOLDINGS INC","Information Technology","Equity","14,586,197.05","0.05","14,586,197.05","2,034,000.00","7.17","Taiwan","Gretai Securities Market","USD","31.52","TWD","-"
"BVN","BUENAVENTURA ADR REPRESENTING","Materials","Equity","14,507,037.85","0.05","14,507,037.85","390,499.00","37.15","Peru","NYSE","USD","1.00","USD","-"
"BRITANNIA","BRITANNIA INDUSTRIES LTD","Consumer Staples","Equity","14,499,193.30","0.05","14,499,193.30","258,452.00","56.10","India","National Stock Exchange Of India","USD","95.77","INR","-"
"POLICYBZR","PB FINTECH LTD","Financials","Equity","14,459,605.46","0.05","14,459,605.46","823,565.00","17.56","India","National Stock Exchange Of India","USD","95.77","INR","-"
"GGBR4","GERDAU PREF SA","Materials","Equity","14,418,882.48","0.05","14,418,882.48","3,045,301.00","4.73","Brazil","XBSP","USD","4.98","BRL","-"
"2382","SUNNY OPTICAL TECHNOLOGY LTD","Information Technology","Equity","14,342,413.56","0.05","14,342,413.56","1,691,800.00","8.48","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"1336","NEW CHINA LIFE INSURANCE COMPANY L","Financials","Equity","14,290,523.98","0.05","14,290,523.98","2,199,000.00","6.50","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"AUBANK","AU SMALL FINANCE BANK LTD","Financials","Equity","14,213,751.72","0.05","14,213,751.72","1,354,830.00","10.49","India","National Stock Exchange Of India","USD","95.77","INR","-"
"1171","YANKUANG ENERGY GROUP COMPANY LTD","Energy","Equity","14,056,038.74","0.05","14,056,038.74","7,682,660.00","1.83","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","Jan 01, 1998"
"SUZB3","SUZANO SA","Materials","Equity","14,050,723.24","0.05","14,050,723.24","1,641,828.00","8.56","Brazil","XBSP","USD","4.98","BRL","-"
"003670","POSCO FUTURE M LTD","Industrials","Equity","14,047,624.00","0.05","14,047,624.00","83,610.00","168.01","Korea (South)","Korea Exchange (Stock Market)","USD","1,490.95","KRW","-"
"VOD","VODACOM GROUP LTD","Communication","Equity","14,038,411.53","0.05","14,038,411.53","1,479,208.00","9.49","South Africa","Johannesburg Stock Exchange","USD","16.46","ZAR","-"
"LUPIN","LUPIN LTD","Health Care","Equity","14,032,820.83","0.05","14,032,820.83","595,107.00","23.58","India","National Stock Exchange Of India","USD","95.77","INR","-"
"GVT&D","GE VERNOVA T&D INDIA LTD","Industrials","Equity","13,983,192.41","0.05","13,983,192.41","308,709.00","45.30","India","National Stock Exchange Of India","USD","95.77","INR","-"
"1658","POSTAL SAVINGS BANK OF CHINA LTD H","Financials","Equity","13,909,682.86","0.05","13,909,682.86","21,362,000.00","0.65","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"138040","MERITZ FINANCIAL GROUP INC","Financials","Equity","13,905,409.57","0.05","13,905,409.57","188,304.00","73.85","Korea (South)","Korea Exchange (Stock Market)","USD","1,490.95","KRW","-"
"272210","HANWHA SYSTEMS LTD","Industrials","Equity","13,871,728.76","0.05","13,871,728.76","178,140.00","77.87","Korea (South)","Korea Exchange (Stock Market)","USD","1,490.95","KRW","-"
"INDHOTEL","INDIAN HOTELS LTD","Consumer Discretionary","Equity","13,852,022.46","0.05","13,852,022.46","2,040,228.00","6.79","India","National Stock Exchange Of India","USD","95.77","INR","-"
"VIVT3","TELEFONICA BRASIL SA","Communication","Equity","13,840,476.95","0.05","13,840,476.95","1,936,714.00","7.15","Brazil","XBSP","USD","4.98","BRL","-"
"INDUSTOWER","INDUS TOWERS LTD","Communication","Equity","13,820,501.72","0.05","13,820,501.72","3,133,746.00","4.41","India","National Stock Exchange Of India","USD","95.77","INR","-"
"600900","CHINA YANGTZE POWER LTD A","Utilities","Equity","13,752,616.39","0.05","13,752,616.39","3,463,015.00","3.97","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"CPLE3","CIA PARANAENSE DE ENERGIA COPEL","Utilities","Equity","13,703,402.54","0.05","13,703,402.54","4,570,998.00","3.00","Brazil","XBSP","USD","4.98","BRL","-"
"2280","ALMARAI","Consumer Staples","Equity","13,693,418.98","0.05","13,693,418.98","1,186,194.00","11.54","Saudi Arabia","Saudi Stock Exchange","USD","3.75","SAR","-"
"REM","REMGRO LTD","Financials","Equity","13,663,536.22","0.05","13,663,536.22","1,195,879.00","11.43","South Africa","Johannesburg Stock Exchange","USD","16.46","ZAR","-"
"096770","SK INNOVATION LTD","Energy","Equity","13,631,711.59","0.05","13,631,711.59","160,412.00","84.98","Korea (South)","Korea Exchange (Stock Market)","USD","1,490.95","KRW","-"
"SUZLON","SUZLON ENERGY LTD","Industrials","Equity","13,598,109.78","0.05","13,598,109.78","24,354,591.00","0.56","India","National Stock Exchange Of India","USD","95.77","INR","-"
"RICHTER","GEDEON RICHTER","Health Care","Equity","13,576,977.02","0.05","13,576,977.02","328,821.00","41.29","Hungary","Budapest Stock Exchange","USD","305.89","HUF","-"
"JBS","JBS N V NV CLASS A","Consumer Staples","Equity","13,550,254.80","0.05","13,550,254.80","969,260.00","13.98","Brazil","NYSE","USD","1.00","USD","-"
"DIB","DB ISLAMIC BANK","Financials","Equity","13,514,299.25","0.05","13,514,299.25","6,874,885.00","1.97","United Arab Emirates","Dubai Financial Market","USD","3.67","AED","-"
"2331","LI NING LTD","Consumer Discretionary","Equity","13,424,119.68","0.05","13,424,119.68","5,490,500.00","2.44","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"1301","FORMOSA PLASTICS CORP","Materials","Equity","13,393,765.13","0.04","13,393,765.13","9,156,280.00","1.46","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"1208","MMG LTD","Materials","Equity","13,338,026.66","0.04","13,338,026.66","10,093,600.00","1.32","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"MOTHERSON","SAMVARDHANA MOTHERSON INTERNATIONA","Consumer Discretionary","Equity","13,331,765.90","0.04","13,331,765.90","10,123,965.00","1.32","India","National Stock Exchange Of India","USD","95.77","INR","-"
"RDOR3","REDE DOR SAO LUIZ SA","Health Care","Equity","13,315,184.88","0.04","13,315,184.88","1,908,248.00","6.98","Brazil","XBSP","USD","4.98","BRL","-"
